市立榮富國小,[01]新北市
市立裕民國小,[01]新北市
市立新泰國小,[01]新北市
市立中信國小,[01]新北市
市立德音國小,[01]新北市
市立麗園國小,[01]新北市
市立北新國小,[01]新北市
市立同榮國小,[01]新北市
市立光復國小,[01]新北市
市立秀峰國小,[01]新北市
市立金龍國小,[01]新北市
市立介壽國小,[01]新北市
市立昌平國小,[01]新北市
市立麗林國小,[01]新北市
市立集美國小,[01]新北市
市立永吉國小,[01]新北市
市立大崁國小,[01]新北市
市立中園國小,[01]新北市
市立昌福國小,[01]新北市
市立忠義國小,[01]新北市
市立豐珠國(中)小,[01]新北市
市立青山國(中)小,[01]新北市
市立義學國小,[01]新北市
市立達觀國(中)小,[01]新北市
市立桃子腳國(中)小,[01]新北市
市立龍埔國小,[01]新北市
市立頭湖國小,[01]新北市
市立新市國小,[01]新北市
市立松山國小,[31]臺北市
市立西松國小,[31]臺北市
市立敦化國小,[31]臺北市
市立民生國小,[31]臺北市
市立民權國小,[31]臺北市
市立民族國小,[31]臺北市
市立三民國小,[31]臺北市
市立健康國小,[31]臺北市
市立興雅國小,[32]臺北市
市立永春國小,[32]臺北市
市立光復國小,[32]臺北市
市立三興國小,[32]臺北市
市立信義國小,[32]臺北市
市立吳興國小,[32]臺北市
市立福德國小,[32]臺北市
市立永吉國小,[32]臺北市
市立博愛國小,[32]臺北市
國立臺北教大實小,[33]臺北市
私立復興國小,[33]臺北市
私立立人國(中)小,[33]臺北市
私立新民小學,[33]臺北市
市立龍安國小,[33]臺北市
市立大安國小,[33]臺北市
市立幸安國小,[33]臺北市
市立建安國小,[33]臺北市
市立仁愛國小,[33]臺北市
市立金華國小,[33]臺北市
市立古亭國小,[33]臺北市
市立銘傳國小,[33]臺北市
市立公館國小,[33]臺北市
市立新生國小,[33]臺北市
市立和平實驗國小,[33]臺北市
市立中山國小,[34]臺北市
市立中正國小,[34]臺北市
市立長安國小,[34]臺北市
市立長春國小,[34]臺北市
市立大直國小,[34]臺北市
市立大佳國小,[34]臺北市
市立五常國小,[34]臺北市
市立吉林國小,[34]臺北市
市立懷生國小,[34]臺北市
市立永安國小,[34]臺北市
市立濱江國小,[34]臺北市
市立螢橋國小,[35]臺北市
市立河堤國小,[35]臺北市
市立忠義國小,[35]臺北市
市立國語實小,[35]臺北市
市立南門國小,[35]臺北市
市立東門國小,[35]臺北市
市立忠孝國小,[35]臺北市
臺北市立大學附小,[35]臺北市
市立蓬萊國小,[36]臺北市
市立日新國小,[36]臺北市
市立太平國小,[36]臺北市
市立永樂國小,[36]臺北市
市立雙蓮國小,[36]臺北市
市立大同國小,[36]臺北市
市立大龍國小,[36]臺北市
市立延平國小,[36]臺北市
市立大橋國小,[36]臺北市
私立光仁小學,[37]臺北市
市立新和國小,[37]臺北市
市立雙園國小,[37]臺北市
市立東園國小,[37]臺北市
市立大理國小,[37]臺北市
市立西園國小,[37]臺北市
市立萬大國小,[37]臺北市
市立華江國小,[37]臺北市
市立西門國小,[37]臺北市
市立老松國小,[37]臺北市
市立龍山國小,[37]臺北市
市立福星國小,[37]臺北市
國立政大實小,[38]臺北市
私立靜心小學,[38]臺北市
私立中山小學,[38]臺北市
私立再興小學,[38]臺北市
市立景美國小,[38]臺北市
市立武功國小,[38]臺北市
市立興德國小,[38]臺北市
市立溪口國小,[38]臺北市
市立興隆國小,[38]臺北市
市立志清國小,[38]臺北市
市立景興國小,[38]臺北市
市立木柵國小,[38]臺北市
市立永建國小,[38]臺北市
市立實踐國小,[38]臺北市
市立博嘉國小,[38]臺北市
市立指南國小,[38]臺北市
市立明道國小,[38]臺北市
市立萬芳國小,[38]臺北市
市立力行國小,[38]臺北市
市立萬興國小,[38]臺北市
市立萬福國小,[38]臺北市
市立興華國小,[38]臺北市
市立辛亥國小,[38]臺北市
市立南港國小,[39]臺北市
市立舊莊國小,[39]臺北市
市立玉成國小,[39]臺北市
市立成德國小,[39]臺北市
市立胡適國小,[39]臺北市
市立東新國小,[39]臺北市
市立修德國小,[39]臺北市
市立內湖國小,[40]臺北市
市立碧湖國小,[40]臺北市
市立潭美國小,[40]臺北市
市立東湖國小,[40]臺北市
市立西湖國小,[40]臺北市
市立康寧國小,[40]臺北市
市立明湖國小,[40]臺北市
市立麗山國小,[40]臺北市
市立新湖國小,[40]臺北市
市立文湖國小,[40]臺北市
市立大湖國小,[40]臺北市
市立南湖國小,[40]臺北市
市立麗湖國小,[40]臺北市
私立華興小學,[41]臺北市
市立士林國小,[41]臺北市
市立士東國小,[41]臺北市
市立福林國小,[41]臺北市
市立陽明山國小,[41]臺北市
市立社子國小,[41]臺北市
市立雨聲國小,[41]臺北市
市立富安國小,[41]臺北市
市立劍潭國小,[41]臺北市
市立溪山國小,[41]臺北市
市立平等國小,[41]臺北市
市立百齡國小,[41]臺北市
市立雙溪國小,[41]臺北市
市立葫蘆國小,[41]臺北市
市立雨農國小,[41]臺北市
市立天母國小,[41]臺北市
市立文昌國小,[41]臺北市
市立芝山國小,[41]臺北市
市立蘭雅國小,[41]臺北市
市立三玉國小,[41]臺北市
私立薇閣小學,[42]臺北市
市立北投國小,[42]臺北市
市立逸仙國小,[42]臺北市
市立石牌國小,[42]臺北市
市立關渡國小,[42]臺北市
市立湖田國小,[42]臺北市
市立清江國小,[42]臺北市
市立泉源國小,[42]臺北市
市立大屯國小,[42]臺北市
市立湖山國小,[42]臺北市
市立桃源國小,[42]臺北市
市立文林國小,[42]臺北市
市立義方國小,[42]臺北市
市立立農國小,[42]臺北市
市立明德國小,[42]臺北市
市立文化國小,[42]臺北市
私立福祿貝爾國小,[03]桃園市
私立諾瓦國小,[03]桃園市
私立有得國(中)小,[03]桃園市
私立康萊爾國(中)小,[03]桃園市
市立桃園國小,[03]桃園市
市立東門國小,[03]桃園市
市立中埔國小,[03]桃園市
市立成功國小,[03]桃園市
市立會稽國小,[03]桃園市
市立建國國小,[03]桃園市
市立中山國小,[03]桃園市
市立文山國小,[03]桃園市
市立南門國小,[03]桃園市
市立西門國小,[03]桃園市
市立龍山國小,[03]桃園市
市立北門國小,[03]桃園市
市立南崁國小,[03]桃園市
市立公埔國小,[03]桃園市
市立蘆竹國小,[03]桃園市
市立大竹國小,[03]桃園市
市立新興國小,[03]桃園市
市立外社國小,[03]桃園市
市立頂社國小,[03]桃園市
市立海湖國小,[03]桃園市
市立山腳國小,[03]桃園市
市立大華國小,[03]桃園市
市立新莊國小,[03]桃園市
市立大園國小,[03]桃園市
市立圳頭國小,[03]桃園市
市立內海國小,[03]桃園市
市立溪海國小,[03]桃園市
市立潮音國小,[03]桃園市
市立竹圍國小,[03]桃園市
市立果林國小,[03]桃園市
市立后厝國小,[03]桃園市
市立沙崙國小,[03]桃園市
市立埔心國小,[03]桃園市
市立五權國小,[03]桃園市
市立陳康國小,[03]桃園市
市立龜山國小,[03]桃園市
市立壽山國小,[03]桃園市
市立福源國小,[03]桃園市
市立大崗國小,[03]桃園市
市立大埔國小,[03]桃園市
市立大坑國小,[03]桃園市
市立山頂國小,[03]桃園市
市立龍壽國小,[03]桃園市
市立新路國小,[03]桃園市
市立樂善國小,[03]桃園市
市立大成國小,[03]桃園市
市立大勇國小,[03]桃園市
市立八德國小,[03]桃園市
市立瑞豐國小,[03]桃園市
市立霄裡國小,[03]桃園市
市立大安國小,[03]桃園市
市立茄苳國小,[03]桃園市
市立廣興國小,[03]桃園市
市立大溪國小,[03]桃園市
市立美華國小,[03]桃園市
市立內柵國小,[03]桃園市
市立福安國小,[03]桃園市
市立百吉國小,[03]桃園市
市立瑞祥國小,[03]桃園市
市立中興國小,[03]桃園市
市立員樹林國小,[03]桃園市
市立仁善國小,[03]桃園市
市立僑愛國小,[03]桃園市
市立南興國小,[03]桃園市
市立永福國小,[03]桃園市
市立中壢國小,[03]桃園市
市立中平國小,[03]桃園市
市立新明國小,[03]桃園市
市立芭里國小,[03]桃園市
市立新街國小,[03]桃園市
市立信義國小,[03]桃園市
市立普仁國小,[03]桃園市
市立富台國小,[03]桃園市
市立青埔國小,[03]桃園市
市立內壢國小,[03]桃園市
市立大崙國小,[03]桃園市
市立山東國小,[03]桃園市
市立中正國小,[03]桃園市
市立自立國小,[03]桃園市
市立龍岡國小,[03]桃園市
市立內定國小,[03]桃園市
市立南勢國小,[03]桃園市
市立宋屋國小,[03]桃園市
市立新勢國小,[03]桃園市
市立忠貞國小,[03]桃園市
市立東勢國小,[03]桃園市
市立山豐國小,[03]桃園市
市立復旦國小,[03]桃園市
市立北勢國小,[03]桃園市
市立楊梅國小,[03]桃園市
市立上田國小,[03]桃園市
市立大同國小,[03]桃園市
市立富岡國小,[03]桃園市
市立瑞原國小,[03]桃園市
市立上湖國小,[03]桃園市
市立水美國小,[03]桃園市
市立瑞埔國小,[03]桃園市
市立高榮國小,[03]桃園市
市立四維國小,[03]桃園市
市立瑞梅國小,[03]桃園市
市立新屋國小,[03]桃園市
市立啟文國小,[03]桃園市
市立東明國小,[03]桃園市
市立頭洲國小,[03]桃園市
市立永安國小,[03]桃園市
市立笨港國小,[03]桃園市
市立北湖國小,[03]桃園市
市立大坡國小,[03]桃園市
市立蚵間國小,[03]桃園市
市立社子國小,[03]桃園市
市立埔頂國小,[03]桃園市
市立觀音國小,[03]桃園市
市立大潭國小,[03]桃園市
市立保生國小,[03]桃園市
市立新坡國小,[03]桃園市
市立崙坪國小,[03]桃園市
市立上大國小,[03]桃園市
市立育仁國小,[03]桃園市
市立草漯國小,[03]桃園市
市立富林國小,[03]桃園市
市立樹林國小,[03]桃園市
市立龍潭國小,[03]桃園市
市立德龍國小,[03]桃園市
市立潛龍國小,[03]桃園市
市立石門國小,[03]桃園市
市立高原國小,[03]桃園市
市立龍源國小,[03]桃園市
市立三和國小,[03]桃園市
市立武漢國小,[03]桃園市
市立介壽國小,[03]桃園市
市立三民國小,[03]桃園市
市立義盛國小,[03]桃園市
市立霞雲國小,[03]桃園市
市立奎輝國小,[03]桃園市
市立光華國小,[03]桃園市
市立高義國小,[03]桃園市
